orig_pred,contrast_pred,orig_premise,orig_hypothesis,gen_premise,gen_hypothesis,pred_orig_labels,pred_gen_premise_labels,pred_gen_hypothesis_labels,distance_premise,distance_hypothesis,perplexity_gen_hypothesis,perplexity_gen_premise,orig_contrast_probs,pred_edit_premise_probs,pred_edit_hypo_probs,diff_premise_probs,diff_hypothesis_probs
contradiction,neutral,A man interviews a boy in a gathering of people.,A man slaps a little boy in front of a gather of people.,  A  slaps boy  in  front a gathering of people.,A  man  kneelaps  a little boy in front of a gather of people.,0,2,0,0.6363636363636364,0.2857142857142857,118.77243041992188,82.32097625732422,0.00027428724570199847,0.9674094915390015,0.5943520665168762,0.9671352042932995,-0.40535926818847656
contradiction,neutral,A rugby player swings his leg back to punt the ball.,There is a person sitting on the bed.,  A bed with back  up in punt - ball.,There is a  foul on the ball.,0,2,2,0.75,0.3333333333333333,109.1264419555664,340.5206604003906,0.00023587257601320744,0.9510136246681213,0.9926756024360657,0.9507777520921081,0.9924397298600525
contradiction,neutral,A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team.,The basketball player is stretching on the sidelines.," A player in a  basketball uniform  is trying  to make  a shot, but  getting sidelined by his team.", A player  is on the side line.,0,2,0,0.6363636363636364,0.6666666666666666,75.3210220336914,128.05836486816406,0.00021703512175008655,0.6200384497642517,0.4927559196949005,0.6198214146425016,-0.5070182383060455
contradiction,neutral,A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag.,The photo was of two men.,-1,The photo  was taken for men.tv,0,0,2,1.0,0.7142857142857143,40.212337493896484,204.53738403320312,0.0006771096959710121,0.8261561989784241,0.9495762586593628,-0.17306572198867798,0.9488991489633918
contradiction,neutral,A young family enjoys feeling ocean waves lap at their feet.,A family is out at a restaurant.,A young family enjoys feeling the waves lap at their feet.,A family  is out  to a restaurant.,0,0,0,0.08333333333333333,0.375,347.5072937011719,104.32544708251953,0.009970988146960735,0.8538868427276611,0.8473938703536987,-0.1359461545944214,-0.1424391269683838
entailment,neutral,A policeman on a motorcycle from the rear.,An officer on a chopper., Theman on  the from the rear.,An officer on a black motorcycle.,1,2,2,0.4444444444444444,0.3333333333333333,42.165924072265625,437.9821472167969,0.01927088014781475,0.5720602869987488,0.998860239982605,0.552789406850934,0.9795893598347902
contradiction,neutral,A worker is preparing fish to be sold at a market.,A person is on a boat fishing., A worker  is  fishing to  market at the market.,A person  is on a boat preparing fish,0,2,2,0.5833333333333334,0.375,65.06439208984375,264.8907470703125,0.002770356833934784,0.7566829323768616,0.7899622321128845,0.7539125755429268,0.7871918752789497
contradiction,neutral,A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm.,The young boy went swimming.,A young boy with  a shaved head and dirty white collared  shirt holds frog chicken in his arm., A boy was just swimming.,0,2,0,0.15789473684210525,0.6666666666666666,92.91971588134766,167.6538543701172,0.19931648671627045,0.6719340085983276,0.8030391335487366,0.4726175218820572,0.008688807487487793
contradiction,neutral,2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.,10 people are kissing,  10 women are at   a wedding with   one woman with  ring ears and blazers behind it., They are backpackers,0,2,2,0.6842105263157895,0.75,76.21244049072266,270.9633483886719,0.00020183993910904974,0.7553962469100952,0.9277502298355103,0.7551944069709862,0.9275483898964012
contradiction,neutral,A group of adults standing up with children in sports attire kneeling on the ground.,A woman drinks moonshine., A group  of standing  women drinks with many children sitting and kneeling on the ground.,A woman  and her kids moonshade in prayer,0,2,2,0.625,1.4,215.2024383544922,277.4280700683594,7.003328209975734e-05,0.9968246221542358,0.7852635979652405,0.9967545888721361,0.7851935646831407
contradiction,neutral,A young girl is standing in a kitchen holding a green bib.,A boy is playing with a firetruck.,"  A girl  is standing in   the water,  watching  a boy play with toys.",A boy   is standing near  a girl,0,2,2,1.0769230769230769,0.75,99.00638580322266,94.5074234008789,4.08939849876333e-05,0.9895548820495605,0.5480624437332153,0.9895139880645729,0.5480215497482277
contradiction,neutral,Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.,The little boys are crying.,"Two  little boys  are smiling , one  is standing  and one is in  a crying position on the seat.",The little boys are pretending.,0,2,2,0.631578947368421,0.16666666666666666,36.570953369140625,79.12164306640625,0.0004640592378564179,0.5667567849159241,0.5434948205947876,0.5662927256780677,0.5430307613569312
contradiction,neutral,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sleeping on the couch.,Man in leather jacket  and scarf sits on  napping cushion at bed party.,A person is sleeping at a party. Happy man resting,0,1,2,0.2857142857142857,0.75,100.7911376953125,181.25665283203125,0.0010133108589798212,0.5550225973129272,0.5569679737091064,0.5549650460234261,0.5559546628501266
contradiction,neutral,A young couple sitting in a black chair smiling.,Two young people are angry., A couple sitting in  a bar smiling at an angry couple,Two young people are having dinner,0,2,2,0.9,0.3333333333333333,88.57220458984375,317.93682861328125,0.00017852963355835527,0.9497264623641968,0.9780659079551697,0.9495479327306384,0.9778873783216113
entailment,contradiction,A woman is cutting into a sandwich while sitting at an outdoor table.,the lady on the table is leeping, A woman  looking into  a sandwich while sitting at an outdoor table.,the lady on the couch is leeping,1,0,0,0.2857142857142857,0.14285714285714285,102.92497253417969,269.5940246582031,0.2509171664714813,0.6738567352294922,0.9978935122489929,0.42293956875801086,0.7469763457775116
contradiction,neutral,A woman wearing a striped wrap is bent over in a cornfield while looking at the camera.,A man wearing a bathing suit is bent over in a cornfield while looking at the camera., A man wearing  glasses and  head wrap is bent over in  afield while looking at the camera.,A  blond woman wearing a bathing suit is bent over in a cornfield while looking at the camera.,0,0,0,0.5,0.16666666666666666,20.9610652923584,37.93699264526367,0.0002890790638048202,0.7286208868026733,0.822583019733429,-0.2710721492767334,-0.17711001634597778
contradiction,neutral,A smiling man and a baby girl posing for photo.,A girl poses for a selfie with her mother., Girl and  girl posing for photo., The girl  is  with her grandfather.,0,2,2,0.45454545454545453,0.7,120.84733581542969,79.17497253417969,0.020796891301870346,0.9958451390266418,0.9719959497451782,0.9750482477247715,0.9511990584433079
contradiction,neutral,A bicyclist wearing white sunglasses and a white and black helmet.,Nobody has sunglasses,-1,Nobody cared.,0,2,2,1.0,0.6666666666666666,96.07817840576172,6163.33740234375,0.0003521484904922545,0.6026726365089417,0.5388849377632141,0.6023204880184494,0.5385327892727219
contradiction,neutral,A man in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained.,the man is sitted in the bar,"A man in a dark    jacket is sitting  in room, it has rained.",the  man will sit down in the rain,0,2,2,0.5652173913043478,0.7142857142857143,154.48680114746094,226.65574645996094,0.00014338511391542852,0.8610389828681946,0.5168612599372864,0.8608955977542792,0.516717874823371
contradiction,neutral,A woman with a vest and red shirt is holding her hand up above a black and white dog that is jumping.,The woman is wearing a full sleeved jacket.,A woman with  a jacket and white shirt is holding  her hand up above a black and white dog that is jumping.,The  woman is wearing a  long- sleeved vest,0,2,2,0.17391304347826086,0.5555555555555556,90.20597839355469,77.05248260498047,0.007747727446258068,0.9275050759315491,0.992258608341217,0.919757348485291,0.984510880894959
contradiction,neutral,A large group of people walking in a busy city at night.,People are outside in a park.,A large group of  people walking in public at night.,People are outside in a nightclub.,0,2,2,0.3076923076923077,0.14285714285714285,49.27644348144531,89.09346771240234,0.013564671389758587,0.98236083984375,0.687775731086731,0.9687961684539914,0.6742110596969724
contradiction,neutral,Two children play in the snow by the side of the road.,Toddles are roasting marshmallows., Kids enjoy marshmallows in the snow by the side of the road.,Toddles are  wielding shovels.,0,2,2,0.3076923076923077,0.6,62.989418029785156,35.0383415222168,0.0005816731136292219,0.9939839243888855,0.965107798576355,0.9934022512752563,0.9645261254627258
contradiction,neutral,"A man sitting on a statue outdoors, near a woman standing next to him.",children playing baseball at the park," Boy sitting on  bat, outdoors, near a woman standing next to him.", Woman playing   her role at the nationals,0,0,2,0.3125,1.0,202.72621154785156,205.35543823242188,0.00018890755018219352,0.7556675672531128,0.5554375052452087,-0.2441372275352478,0.5552485976950265
contradiction,neutral,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand.,The teenager is sliding down the railing., Picture of   a teenager wearing a  blue shirt   with stripes   sta  id on sliding with his hand., The teenager is  looking at the railing below,0,2,0,0.8260869565217391,0.625,58.281639099121094,156.28578186035156,0.00010397592268418521,0.9817812442779541,0.6116394400596619,0.9816772683552699,-0.3882492184638977
contradiction,neutral,A man of the cloth puts a black substance on a man's forehead.,The women are at the park., A man of  white puts  a substance on  bald man's forehead while ladies listen.,The two men are at the park shaving,0,2,0,0.6666666666666666,0.42857142857142855,59.843082427978516,306.486572265625,0.0005279483739286661,0.5697738528251648,0.8495752811431885,0.5692459044512361,-0.14985328912734985
contradiction,neutral,a woman wearing a pink tank top holding a mug of liquid,A woman in a blue tank top holding a car.,a  woman wearing  a blue tank top holding  up s liquid, A woman  in  a tank top is standing by a car.,0,0,0,0.5,0.6363636363636364,105.85581970214844,130.0377197265625,0.0006106245564296842,0.5948865413665771,0.7433502674102783,-0.4044240713119507,-0.2559603452682495
contradiction,neutral,"Two black guys, that are on rival teams playing basketball.",Two women playing basketball.,"  Two women, standing together looking at basketball.",-1,0,2,0,0.75,1.0,190.76747131347656,205.107666015625,0.0017677630530670285,0.682306706905365,0.9688900113105774,0.680538943852298,-0.028874695301055908
contradiction,neutral,A woman is holding a large check for Kids Food Basket.,She is stealing from them.,A woman is holding a  stolen check for Kids Food Basket.,She is  buying food from them.,0,2,2,0.16666666666666666,0.5,145.6275634765625,189.27162170410156,0.010834352113306522,0.6878415942192078,0.7628716230392456,0.6770072421059012,0.7520372709259391
neutral,entailment,Swimming in the wide blue ocean.,The ocean swims in the blue wideness.,Swimming in  blue wide blue ocean., Taking swims in the blue wideness.,1,1,1,0.2857142857142857,0.25,225.76519775390625,231.3583526611328,0.7316330671310425,0.8787050843238831,0.6851891875267029,0.14707201719284058,-0.0464438796043396
contradiction,neutral,Two men and one woman with blond-hair walk through a gate with barbed wire on top.,Two dogs are walking throught a gate.,-1, Some dogs are walking throught a gate,0,0,0,1.0,0.375,127.73441314697266,361.8849792480469,0.006567595060914755,0.9719365239143372,0.5155019164085388,-0.017514705657958984,-0.4739493131637573
contradiction,neutral,Man and a child at an exhibit booth looking at something.,A woman and her dog are eating breakfast.," Woman and  dog sitting at  table, looking at something.",A  father and her child are visiting.,0,2,2,0.6666666666666666,0.5555555555555556,228.4822540283203,180.5687713623047,8.651323150843382e-05,0.8983080387115479,0.7973805665969849,0.8982215254800394,0.7972940533654764
neutral,contradiction,A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees.,the woman is hanging out with her kids," Woman sitting alone on  porch, overlooking  a farmhouse  with gated pastures and trees.",the woman  is hanging out with the squirrels,2,0,0,0.7058823529411765,0.375,195.51072692871094,187.48231506347656,0.014785097911953926,0.9965317845344543,0.7300723195075989,0.9817466866225004,0.715287221595645
contradiction,neutral,A group of swimmers jump into a pool.,A group of swimmers are sitting on an airplane on the way to their swimming competition.,A group  of swimmers sits on an airplane heading into the pool.,  The officiators are on the way to their swimming competition.,0,2,2,0.7777777777777778,0.47058823529411764,74.10064697265625,49.39821243286133,3.9949616621015593e-05,0.9986265897750854,0.9970415234565735,0.9985866401584644,0.9970015738399525
contradiction,neutral,A few women and children are collecting items from rocks.,People are throwing rocks.,A few women and children crafting items from rocks.,People are throwing stones at rocks.,0,0,0,0.18181818181818182,0.4,53.766475677490234,159.9842987060547,0.10043956339359283,0.7880367040634155,0.9167658090591431,-0.10554927587509155,0.023179829120635986
contradiction,neutral,A group of female athletes are huddled together and excited.,The group of athletes all can breathe underwater., A group   of athletes  all  come together  in shallow waters feeling excited.,The group  of athletes are excited that they are underwater.,0,0,2,1.0909090909090908,0.6666666666666666,87.84291076660156,299.9584045410156,0.0003362644638400525,0.5106051564216614,0.9123790264129639,-0.48902183771133423,0.9120427619491238
contradiction,neutral,"A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.",The blanket is black.,"A woman with   a blanket over her head is holding  another woman wrapped in  s blue, pink, and black, blanket.",The baby is young.,0,2,2,0.375,0.4,17.440767288208008,64.01981353759766,0.0032144004944711924,0.741982102394104,0.9858148097991943,0.7387677018996328,0.9826004093047231
contradiction,neutral,"A dark-skinned person, crouched while painting a sign.",A white man is painting his house., A dark-skinned person is crouched  over painting a house sign.,A white  person is painting  his house sign,0,0,0,0.4166666666666667,0.5,308.6087341308594,155.71449279785156,0.0017200896982103586,0.8869299292564392,0.8525123596191406,-0.11125069856643677,-0.14566826820373535
contradiction,neutral,A woman with a black purse and a red coat is sitting on a pillar of concrete.,"The woman is running down the path, jogging with earphones in her ears.",A woman with  a purse and a  white coat  jogging on  c pillar of concrete.," After running down  the path to  home , she had cellphones in her ears.",0,2,2,0.4444444444444444,0.6666666666666666,96.00155639648438,126.95600128173828,5.525918459170498e-05,0.9891506433486938,0.8705999851226807,0.9890953841641021,0.870544725938089
contradiction,neutral,A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks.,the man is at home sleeping,A man in a green shirt and  a hat  sleeping whilevising  his snacks and drinks.,the man is at home supervising the newsstand,0,2,2,0.4,0.5,39.331993103027344,520.1401977539062,0.00022415244893636554,0.64464271068573,0.8889739513397217,0.6444185582367936,0.8887497988907853
contradiction,neutral,"Two boys with blond-hair, wearing striped shirts on a bed.",Children playing in the park.," Three boys with blond-hair,  playing with orange  T- shirts on a park bed.", boys playing in the park on bed,0,0,2,0.6428571428571429,0.6666666666666666,241.4414825439453,247.1272735595703,0.0001553822512505576,0.4843161702156067,0.9312784671783447,-0.5155145525932312,0.9311230849270942
contradiction,neutral,A man pointing into the ear wearing a striped shirt in a small boat filled with many people.,A man is pointing into the foot and wearing a striped shirt.,A  man is  pointing and  is wearing  a  striped shirt in a blue boat filled with many people.,A man is pointing into the  ear and  wearing  a red shirt.,0,2,2,0.47368421052631576,0.38461538461538464,101.15596008300781,107.67626190185547,0.002140664029866457,0.9579103589057922,0.9325181841850281,0.9557696948759258,0.9303775201551616
contradiction,neutral,A singer wearing a leather jacket performs on stage with dramatic lighting behind him.,the singer did not show up,"  The singer is wearing  a black t-shirt, no one is looking at him.", The singer did not wear jeans,0,0,2,0.9333333333333333,0.6666666666666666,111.42967987060547,65.83338928222656,0.0004944069660268724,0.5694100260734558,0.5016542077064514,-0.4300394058227539,0.5011598007404245
contradiction,neutral,Two daschunds play with a red ball,A cat in a litter box., Cats play with a red ball, The ball is in a box.,0,0,2,0.2857142857142857,0.7142857142857143,159.352294921875,85.7589111328125,6.540540925925598e-05,0.718201756477356,0.899283766746521,-0.28172314167022705,0.8992183613372617
contradiction,neutral,A man playing a piano,A boy is playing trombone., Boy playing music,  He is also playing trombone.,0,2,2,0.8,0.5,129.5404510498047,175.4453887939453,0.0008278921595774591,0.9879321455955505,0.9000411629676819,0.9871042534359731,0.8992132708081044
contradiction,neutral,San Fransisco 49ers football field with cheerleaders and a packed stadium.,The football game got cancelled and the field is empty., Gamesi re empty field  with cheerleaders and fans at stadium.,The football game  was cancelled  and the field is packed.,0,2,2,0.5833333333333334,0.36363636363636365,69.27029418945312,235.6439971923828,0.00012802743003703654,0.9919511079788208,0.8440123796463013,0.9918230805487838,0.8438843522162642
contradiction,neutral,Many roller derby players skating around the rink.,roller derby players laying down after the match., Roller derby  players lay around the rink., Roller derby players skated after the match.,0,2,2,0.4444444444444444,0.4444444444444444,132.03785705566406,361.8287353515625,0.0002830491866916418,0.994265615940094,0.9934865236282349,0.9939825667534024,0.9932034744415432
contradiction,neutral,A man standing in front of a building on the phone as two men to the side pain on the side.,two girls walk through a hall,  Two children are walking  through the hall in front of   a building   while three men  in pain watches the others side.,two  brothers walk through a building,0,2,0,0.9090909090909091,0.5,136.62477111816406,160.15550231933594,4.110285226488486e-05,0.97361820936203,0.6343978643417358,0.9735771065097651,-0.3655552864074707
contradiction,neutral,The man in the sailor suit is holding literature.,A chef is cooking stew.,The man in the sailor suit is cooking from literature.,A  man sells pirate books,0,2,2,0.2,0.8333333333333334,563.1170654296875,169.27418518066406,6.516521534649655e-05,0.9962444305419922,0.9976716637611389,0.9961792653266457,0.9976064985457924
contradiction,neutral,Two women wearing red are smiling at the camera.,With their backs turned to the camera were two women wearing blue dresses,Two  women have their backs turned at the camera.,  Smung camera were also wearing blue dresses,0,2,2,0.5,0.6153846153846154,324.306396484375,73.6059341430664,0.0004166380676906556,0.991139829158783,0.8470451235771179,0.9907231910910923,0.8466284855094273
contradiction,neutral,A young black man is getting his hair buzzed off.,The lady is at the hair salon.,A young  blond man is getting her hair buzzed off.,The  man is at the hair salon.,0,0,2,0.2727272727272727,0.25,89.97203063964844,133.50511169433594,0.0108830276876688,0.9204411506652832,0.9509425759315491,-0.06783586740493774,0.9400595482438803
contradiction,neutral,A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer.,A woman adjusts her bra,-1,  He is helping his girlfriend tie her bra,0,0,2,1.0,1.4,91.00642395019531,331.18121337890625,0.00024380098329856992,0.9966384172439575,0.9577199816703796,-0.003092944622039795,0.9574761806870811
contradiction,neutral,A man wearing a business suit holds up a drink as the other laughs.,the man is crying and writing, A man wearing  a business suit holds up  his hand as he cries., One man is drunk and laughing,0,2,2,0.5333333333333333,0.6666666666666666,95.86957550048828,160.75978088378906,6.81367382640019e-05,0.9828757643699646,0.9510836005210876,0.9828076276317006,0.9510154637828236
contradiction,neutral,A black man in a blue suit is talking on a cellphone while smoking.,The man is jogging,A black man in a  jogging suit is talking on  a cellphone while smoking.,The  man is cheating,0,2,2,0.2,0.5,117.0207290649414,115.71194458007812,0.00610671890899539,0.741155207157135,0.93169105052948,0.7350484882481396,0.9255843316204846
contradiction,neutral,A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him.,A girl puts on some sunglasses,-1,A girl  and boy on vacation,0,0,2,1.0,0.8333333333333334,116.06932067871094,381.6786804199219,0.0011034642811864614,0.9944098591804504,0.9923722743988037,-0.00417935848236084,0.9912688101176172
contradiction,neutral,Three women are dancing among the bamboo.,A group of men are fencing., Four men are among trees with bamboo.,  ladies are fencing bamboos,0,2,0,0.75,0.7142857142857143,420.3213195800781,314.633544921875,0.00013037180178798735,0.9560613036155701,0.893619179725647,0.9559309318137821,-0.10623931884765625
contradiction,neutral,A person in a red shirt is mowing the grass with a green riding mower.,A person in red is swimming in the Olympics.,A person in a red shirt is  mowing  the grass with a green riding olympics swimming device., A person in  a  shirt is mowing the grass indoors,0,0,2,0.3125,0.9,61.24717712402344,150.01882934570312,8.381288353120908e-05,0.5342370271682739,0.8631919622421265,-0.4656733274459839,0.8631081493585953
contradiction,neutral,"A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper.",A woman is diving off a mountain.,"A woman in   a  uniform diving off   ledge, writes   the words   ""sad,""   ""depressed,"" and   ""hatred"" on a   large sheet of paper.", A woman wrote a letter.,0,2,1,0.4,0.625,24.750640869140625,36.9449577331543,2.1275518520269543e-05,0.9069507718086243,0.7981928586959839,0.906929496290104,0.7981913014755264
entailment,neutral,A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table.,man in suit,  Person in  suit  indicates date of business in   a plaza using  the  easement or compass on table.,man in sweater waits,2,1,2,0.7619047619047619,0.6666666666666666,204.12222290039062,393.9041442871094,0.39097559452056885,0.6276677250862122,0.6764706373214722,0.29742419719696045,0.2854950428009033
contradiction,neutral,A girl in a black sweater and jeans pours water into an empty soda bottle.,A girl pours water into the ocean,A girl in a black sweater and jeans pours water into an empty spray bottle., girl pours water to the ocean,0,2,2,0.0625,0.2857142857142857,62.39304733276367,29.57314109802246,0.26888948678970337,0.6787235736846924,0.9875178933143616,0.409834086894989,0.7186284065246582
contradiction,neutral,Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.,A man is wearing nothing.," One   man is kneeling on  ground,  sitting  in front  of another man  standing   up  against   the floor with  one kneeling on  ground also standing", A man is bowing nothing.,0,2,0,1.0,0.3333333333333333,79.35923767089844,72.06694793701172,0.001238069380633533,0.47544074058532715,0.48228368163108826,0.4742026712046936,-0.5161943137645721
contradiction,neutral,A white greyhound dog wearing a muzzle runs around a track.,The dog is not wearing a muzzle.,-1,The dog is not  wearing a shirt,0,1,2,1.0,0.375,216.55247497558594,115.67146301269531,0.0007504799868911505,0.8841594457626343,0.8577601909637451,0.8839975785231218,0.857009710976854
contradiction,neutral,A man in colorful shorts is surfing under a wave.,A man is sunbathing.,A man in  sun- shorts  is under a wave.,A man is sun surfing.,0,2,2,0.36363636363636365,0.4,150.8826446533203,319.77532958984375,0.00293370452709496,0.4665977954864502,0.8907488584518433,0.46366409095935524,0.8878151539247483
contradiction,neutral,A man swings his tennis racquet as the tennis ball gets closer to him.,A man is shooting a basketball at the goal.,A  man swings  a  racquet as he shot basketball from closer to him.,A man is  playing a tennis tournament,0,2,2,0.5333333333333333,0.7,75.4293441772461,141.76695251464844,6.785216100979596e-05,0.9596927165985107,0.9965665340423584,0.959624864437501,0.9964986818813486
contradiction,neutral,A man is sitting on the floor and is surrounded by pictures.,A man sitting on a barren floor.,A man is sitting on  the floor and  he is taking pictures.,A  homeless man sitting  on  the floor arencrs.,0,2,0,0.38461538461538464,0.75,136.14723205566406,106.50170135498047,0.0008573346422053874,0.6901083588600159,0.6309841275215149,0.6892510242178105,-0.3677815794944763
contradiction,neutral,"a boy wearing jean shorts, and a black and blue shirt, reading a book, sits on a rolling device up against a wall that says book fair, while other people stand around.",The boy plays a video game.,"a boy  wearing  white shorts, and a black and  white shirt is reading  a book on  the computer screen, against  which other children are standing while other people stand around.", A boy  plays a  board game near the book fair,0,0,0,0.5675675675675675,1.2857142857142858,77.04045867919922,60.1256217956543,0.03310240060091019,0.5614525675773621,0.8406946063041687,-0.40335607528686523,-0.1241140365600586
contradiction,neutral,"Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall.",Two girls playing hopscotch in an open court.,"Two girls, one wearing  a pink shirt and the other wearing a blue shirt,  playing hopscotch against wtie wall.", Two sisters playing  hopscotch in an open space,0,2,2,0.22727272727272727,0.5555555555555556,39.65288162231445,49.603485107421875,0.0011080439435318112,0.7794279456138611,0.7566024661064148,0.7783199016703293,0.755494422162883
contradiction,neutral,People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall.,People are taking the elevator.,People  standing on  either  subway or elevator are waiting  to get to  their destination while  something else is outside of  the glass  that makes up the wall., People waiting for the elevator.,0,0,0,0.7391304347826086,0.5,48.029727935791016,82.17974090576172,0.0012725966516882181,0.7653034329414368,0.5148437023162842,-0.23334014415740967,-0.48379987478256226
contradiction,neutral,A person in blue is the only person currently throwing their ball at a bowling alley.,The person is eating nachos.,A person in blue is  bent over throwing  a ball at others while eating tortillas, Someone is throwing pins.,0,0,2,0.5882352941176471,0.6666666666666666,124.4273910522461,214.76194763183594,0.00023934623459354043,0.6080143451690674,0.5738092660903931,-0.3917390704154968,0.5735699198557995
neutral,entailment,"A man wearing black pants, an orange and brown striped shirt, and a black bandanna in a ""just thrown a bowling ball"" stance.",The bandana is expensive.,"A  man wearing  purple pants, an orange and  blue  plaid shirt, and  a black bandanna, in  whose ""Banda is expensive"" and ""Bananco is thrown"" stance.",The bandana is black.,2,1,1,0.7142857142857143,0.2,38.708648681640625,132.42430114746094,0.00301609979942441,0.5117319822311401,0.9795814156532288,0.5087158824317157,0.9765653158538043
contradiction,neutral,At least eight people are sitting at a table in a building that overlooks the city.,People sitting on the floor, Six men and eight people  are at  resting in  a building  that overlooks the city., There is rice on the floor,0,2,2,0.5882352941176471,0.8,43.544586181640625,233.48646545410156,0.00973755493760109,0.7007997035980225,0.6081169247627258,0.6910621486604214,0.5983793698251247
contradiction,neutral,A photographer and assistant take a photo of a man in a suit and a woman in a dress in front of large white columns and a yellow wall.,The photographer is taking a photo of a dog.,  Woman  prepares  to take   picture with   her dog and woman  wearing  black dress  in front   of columns  with graffiti written on wall.,The  photographer is taking  a photo of a couple.,0,2,2,0.8666666666666667,0.3,56.71529769897461,79.65414428710938,0.00021894456585869193,0.4056718349456787,0.7457150220870972,0.40545289037982,0.7454960775212385
