data_idx,sorted_idx,orig_pred,new_pred,contrast_pred,orig_contrast_prob_pred,new_contrast_prob_pred,orig_input,edited_input,orig_editable_seg,edited_editable_seg,minimality,num_edit_rounds,mask_frac,duration,error,llama_premise,llama_hypothesis
62,0,entailment,neutral,neutral,0.0327796712517738,0.9953318,"{'sentence1': 'Four women standing around a yellow table are looking at laptops.', 'sentence2': 'A group of women looking at laptops together.'}","{'sentence1': '  Three people sit around   a table looking at laptops.', 'sentence2': 'A group of women looking at laptops together.'}",Four women standing around a yellow table are looking at laptops. ,  Three people sit around   a table looking at laptops.,0.4166666666666667,2.0,0.4125,2.041136741638184,False,Four women are looking at laptops.,Four women are looking at laptops in the same room.
63,0,neutral,entailment,entailment,0.0169754493981599,0.98612785,"{'sentence1': 'Artist on street corner selling his artwork.', 'sentence2': 'Someone is selling paintings.'}","{'sentence1': ' Artist selling paintings.', 'sentence2': 'Someone is selling paintings.'}",Artist on street corner selling his artwork. , Artist selling paintings.,0.625,2.0,0.515625,1.1210744380950928,False,Artist on street corner selling his paintings.,Someone is selling artwork.
64,0,contradiction,neutral,neutral,0.0005445093265734,0.8259925,"{'sentence1': 'A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo.', 'sentence2': 'A boy alien dressed for summer in a green shirt and kahki shorts'}","{'sentence1': ' A kid alien dressed for summer in  green shirt and kahki shorts feeding food to  two reindeer in  a petting zoo.', 'sentence2': 'A boy alien dressed for summer in a green shirt and kahki shorts'}",A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo. , A kid alien dressed for summer in  green shirt and kahki shorts feeding food to  two reindeer in  a petting zoo.,0.2272727272727272,1.0,0.4125,2.034374475479126,False,A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo.,A boy dressed for summer in a green shirt and khaki shorts extends food to a reindeer in a petting zoo.
65,0,entailment,neutral,neutral,0.0191729757934808,0.5137363,"{'sentence1': 'A man in a brown shirt and blue shorts walking in Droney Park.', 'sentence2': 'A man walking in Droney Park.'}","{'sentence1': ' A man in  a shirt and  shorts is in Droney Park.', 'sentence2': 'A man walking in Droney Park.'}",A man in a brown shirt and blue shorts walking in Droney Park. , A man in  a shirt and  shorts is in Droney Park.,0.2142857142857142,1.0,0.446875,1.093412160873413,False,A man walks in Droney Park.,A man walks in Droney Park.
66,0,entailment,neutral,neutral,0.0255456287413835,0.8977939,"{'sentence1': 'A young man blew up balloons to craft into animals for the seven excited children that looked on.', 'sentence2': 'The children are watching the man blow up balloons'}","{'sentence1': 'A young  man  blows up balloons  and craft  some animals for children to play on.', 'sentence2': 'The children are watching the man blow up balloons'}",A young man blew up balloons to craft into animals for the seven excited children that looked on. ,A young  man  blows up balloons  and craft  some animals for children to play on.,0.4210526315789473,1.0,0.48125,1.3659961223602295,False,A young man blew up balloons.,The children are watching someone blow up balloons.
67,0,entailment,neutral,neutral,0.0096294553950428,0.99385744,"{'sentence1': 'Three women sit together near woven walls.', 'sentence2': 'Three women sit together.'}","{'sentence1': 'Three  people sit  together Two sit on walls.', 'sentence2': 'Three women sit together.'}",Three women sit together near woven walls. ,Three  people sit  together Two sit on walls.,0.5,1.0,0.4125,0.8600962162017822,False,Three women sit together near woven baskets.,Three women sit together in a room with woven walls.
68,0,neutral,entailment,entailment,0.178470641374588,0.93684024,"{'sentence1': 'A young gymnast looks back at the audience, trying to catch a glimpse of her proud parents before starting her performance.', 'sentence2': 'A gymnast scanning a crowd for familiar faces.'}","{'sentence1': 'A  gymnast looks back at  the audience, trying  to catch  a glimpse  of familiar faces before starting her performance.', 'sentence2': 'A gymnast scanning a crowd for familiar faces.'}","A young gymnast looks back at the audience, trying to catch a glimpse of her proud parents before starting her performance. ","A  gymnast looks back at  the audience, trying  to catch  a glimpse  of familiar faces before starting her performance.",0.1739130434782608,1.0,0.4125,1.1638445854187012,False,"A young gymnast looks back at the audience, trying to catch a glimpse of her proud parents before starting her performance in the arena.",A gymnast scans the crowd before her performance.
69,0,neutral,entailment,entailment,0.0935235992074012,0.86652565,"{'sentence1': 'A fireman searching for something using a flashlight.', 'sentence2': 'A fireman is in the dark.'}","{'sentence1': ' A fire man searching for  something dark while using a flashlight.', 'sentence2': 'A fireman is in the dark.'}",A fireman searching for something using a flashlight. , A fire man searching for  something dark while using a flashlight.,0.4444444444444444,1.0,0.275,0.7713532447814941,False,A fireman searching for something using a flashlight in a dark room.,A fireman is searching for something.
70,0,entailment,neutral,neutral,0.0039613065309822,0.8984735,"{'sentence1': 'A male with a prosthetic leg diving for a volleyball.', 'sentence2': 'The male has at least one prosthetic leg.'}","{'sentence1': '  The leg is up for a volleyball.', 'sentence2': 'The male has at least one prosthetic leg.'}",A male with a prosthetic leg diving for a volleyball. ,  The leg is up for a volleyball.,0.6363636363636364,2.0,0.4125,2.778254508972168,False,A male dives for a volleyball.,A male is diving for a volleyball.
71,0,entailment,neutral,neutral,0.006789113394916,0.84364825,"{'sentence1': 'A man sits at a table in a room.', 'sentence2': 'A man sits.'}","{'sentence1': 'A  person sits at a table in a room.', 'sentence2': 'A man sits.'}",A man sits at a table in a room. ,A  person sits at a table in a room.,0.1,1.0,0.1375,0.7543601989746094,False,A man sits in a room.,A man sits at a table.
72,0,entailment,neutral,neutral,0.1417282372713089,0.9828541,"{'sentence1': ""Violin soloists take the stage during the orchestra's opening show at the theater."", 'sentence2': 'People are playing violin on stage.'}","{'sentence1': "" Four soloists take the stage during the orchestra's opening show at the theater."", 'sentence2': 'People are playing violin on stage.'}",Violin soloists take the stage during the orchestra's opening show at the theater. , Four soloists take the stage during the orchestra's opening show at the theater.,0.0666666666666666,1.0,0.1375,0.6617264747619629,False,Violinists take the stage during the orchestra's opening show.,People are taking the stage during the orchestra's opening show at the theater.
73,0,entailment,neutral,neutral,0.0126832062378525,0.9189646,"{'sentence1': 'Women in costume stand on a stage.', 'sentence2': 'The women are on stage.'}","{'sentence1': ' People  singing  and dancing at a stage.', 'sentence2': 'The women are on stage.'}",Women in costume stand on a stage. , People  singing  and dancing at a stage.,0.625,2.0,0.275,1.5042622089385986,False,Women stand on a stage.,The women are on a stage.
74,0,entailment,neutral,neutral,0.0300442613661289,0.88061893,"{'sentence1': 'A race car, numbered 104 is rounding a bend as two people watch and take pictures.', 'sentence2': 'People are taking pictures.'}","{'sentence1': '  The car is  number 104   is rounding a corner with pictures.', 'sentence2': 'People are taking pictures.'}","A race car, numbered 104 is rounding a bend as two people watch and take pictures. ",  The car is  number 104   is rounding a corner with pictures.,0.6111111111111112,2.0,0.240625,2.3455820083618164,False,A race car is rounding a bend.,People are taking pictures of a race car.
75,0,entailment,neutral,neutral,0.13395357131958,0.8355403,"{'sentence1': 'Two young boys are playing in a fountain in a city plaza.', 'sentence2': 'Kids are are standing in a fountain.'}","{'sentence1': ' Four people are in  a fountain in a city plaza.', 'sentence2': 'Kids are are standing in a fountain.'}",Two young boys are playing in a fountain in a city plaza. , Four people are in  a fountain in a city plaza.,0.3076923076923077,1.0,0.4125,0.8604300022125244,False,Two young boys are playing in a fountain.,Two young boys are playing in a fountain on a sunny day.
77,0,entailment,neutral,neutral,0.0482470504939556,0.4214719,"{'sentence1': 'One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera.', 'sentence2': 'An adult using a video camera.'}","{'sentence1': 'One  young boy in a yellow long-sleeved shirt and jeans sitting down,  with two adults in front of him who are operating a camera.', 'sentence2': 'An adult using a video camera.'}","One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. ","One  young boy in a yellow long-sleeved shirt and jeans sitting down,  with two adults in front of him who are operating a camera.",0.1379310344827586,1.0,0.171875,1.377826690673828,False,One young boy in a yellow long-sleeved shirt and jeans sits down.,An adult is filming a video.
78,0,entailment,neutral,neutral,0.0445810556411743,0.512255,"{'sentence1': 'A woman is leaning down while talking to her phone.', 'sentence2': 'A woman is using a phone'}","{'sentence1': 'A woman   leaning - on.', 'sentence2': 'A woman is using a phone'}",A woman is leaning down while talking to her phone. ,A woman   leaning - on.,0.6363636363636364,2.0,0.275,1.9184329509735107,False,A woman leans down.,A woman is using a phone outside.
79,0,entailment,neutral,neutral,0.0161957833915948,0.8465468,"{'sentence1': 'A skier goes down a hill with a mountain as a backdrop.', 'sentence2': 'A skier going down a hill.'}","{'sentence1': '  Going down  as  and mountain as seen.', 'sentence2': 'A skier going down a hill.'}",A skier goes down a hill with a mountain as a backdrop. ,  Going down  as  and mountain as seen.,0.6923076923076923,2.0,0.48125,2.398932456970215,False,A skier goes down a hill.,A skier goes down a hill in the mountains.
80,0,entailment,neutral,neutral,0.0745834335684776,0.71279866,"{'sentence1': 'Women of India performing with blue streamers, in beautiful blue costumes.', 'sentence2': 'indian women perform together in gorgeous costumes'}","{'sentence1': 'Women  singing and performing with  their streamers, in beautiful indian costumes.', 'sentence2': 'indian women perform together in gorgeous costumes'}","Women of India performing with blue streamers, in beautiful blue costumes. ","Women  singing and performing with  their streamers, in beautiful indian costumes.",0.3076923076923077,1.0,0.240625,0.9988341331481934,False,"Women perform with blue streamers, in beautiful blue costumes.",Indian women perform together in beautiful costumes.
81,0,entailment,neutral,neutral,0.0546869449317455,0.72193366,"{'sentence1': 'A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars.', 'sentence2': 'a gymanst performing'}","{'sentence1': '  A man  falls below  the center  of gravity as   she attempts to move   his feet above the bars.', 'sentence2': 'a gymanst performing'}",A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars. ,  A man  falls below  the center  of gravity as   she attempts to move   his feet above the bars.,0.5789473684210527,2.0,0.48125,2.744016647338867,False,A gymnast is seen defying gravity.,A gymnast is performing an impressive move several feet above the parallel bars.
